,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
1083,Ewing Township,NJ,Trenton,Mercer County,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,2000.0,2050.0,2000.0,2000.0,1850.0,1825.0,1950.0,1950.0,1900.0,1900.0,1900.0,2000.0,2200.0,2400.0,2200.0,2100.0,2100.0,2100.0,2000.0,1950.0,2100.0,2050.0,1950.0,1900.0,2000.0,2100.0,2177.5,2125.0
1084,Lake Worth,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1085,,,,,,,,,,,,,,,,,,,,,,,1395.0,1225.0,1050.0,995.0,1097.0,1087.5,1100.0,1200.0,1250.0,1200.0,1175.0,1200.0,1200.0,1100.0,1200.0,1225.0,1250.0,1250.0,1200.0,1200.0,1250.0,1300.0,1300.0,1400.0,1400.0,1500.0,1500.0,1500.0,1500.0,1500.0,1472.5,1495.0,1450.0,1400.0,1500.0,1414.5,1400.0,1400.0,1450.0,1472.5,1425.0,1475.0,1500.0,1500.0,1537.5,1600.0,1500.0,1500.0,1500.0,1495.0,1500.0,1495.0,1600.0,1592.5,1600.0,1525.0,1562.5,1600.0,1500.0,1500.0,1525.0,1500.0,1500.0,1512.5,1512.5,1570.0,1600.0,1672.5,1650.0,1650.0,1650.0,1700.0,1799.5,1795.0,1625.0,1739.5,1750.0,1650.0,1757.5,1700.0,1700.0,1800.0,1800.0,1800.0,1772.5,1800.0,1730.0,1775.0,1745.0,1800.0,1900.0,1722.5,1747.5,1750.0,1700.0,1800.0,1700.0,1750.0
1085,Grovetown,GA,Augusta-Richmond County,Columbia County,1086,,,,,,,,,,,,,,,,,,,,,,,1075.0,1000.0,999.5,1062.5,1050.0,1050.0,1095.0,1095.0,1100.0,1100.0,1100.0,1095.0,1100.0,1095.0,1100.0,1100.0,1100.0,1100.0,1150.0,1125.0,1100.0,1100.0,1100.0,1150.0,1100.0,1100.0,1100.0,1125.0,1125.0,1150.0,1150.0,1185.0,1150.0,1200.0,1150.0,1100.0,1100.0,1150.0,1162.5,1195.0,1195.0,1197.5,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1200.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1175.0,1200.0,1225.0,1212.5,1230.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1225.0,1250.0,1300.0,1295.0,1275.0,1250.0,1250.0,1250.0,1250.0,1200.0,1249.0,1250.0,1250.0,1275.0,1295.0,1247.5,1250.0,1250.0,1250.0,1275.0,1292.5,1290.0
1086,Cape Girardeau,MO,Cape Girardeau,Cape Girardeau County,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,900.0,900.0,975.0,1000.0,1000.0,900.0,900.0,800.0,875.0,962.5,875.0,915.0,925.0,900.0,900.0,800.0,850.0,850.0,900.0,800.0,777.5,837.5,925.0,950.0,925.0,900.0,975.0,1025.0,1050.0,937.5,900.0,800.0,850.0,897.5,900.0
1087,Sonoma,CA,Santa Rosa,Sonoma County,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.0,3200.0,3000.0,2697.5,3090.0,3200.0,3200.0,3200.0,3097.5,2997.5,2900.0,3000.0,3500.0,3250.0,3000.0,2950.0,3250.0,3050.0,2995.0,3200.0,3095.0,3050.0,3000.0,2900.0,3050.0
1088,Hampton,GA,Atlanta-Sandy Springs-Roswell,Henry County,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1185.0,1195.0,1160.0,1310.0,1149.5,1213.5,1200.0,1200.0,1195.0,1195.0,1175.0,1250.0,1295.0,1200.0,1200.0,1192.5,1265.0,1200.0,1295.0,1300.0,1325.0,1350.0,1300.0,1295.5,1295.0,1345.0,1330.0,1295.0,1347.5,1375.0,1395.0,1400.0,1400.0,1445.0,1450.0,1495.0,1495.0,1500.0,1465.0,1430.0,1445.0
1089,East Stroudsburg,PA,East Stroudsburg,Monroe County,1090,,,,,,,,,,,,,,,,,,,,,,,,,1275.0,1250.0,1200.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1237.5,1212.5,1298.5,1262.5,1300.0,1275.0,1250.0,1250.0,1275.0,1200.0,1237.5,1225.0,1200.0,1200.0,1225.0,1250.0,1237.5,1225.0,1212.5,1250.0,1250.0,1350.0,1325.0,1300.0,1250.0,1245.0,1247.5,1200.0,1237.5,1212.5,1212.5,1245.0,1347.5,1347.5,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1300.0,1325.0,1250.0,1295.0,1250.0,1297.5,1375.0,1400.0,1225.0,1225.0,1300.0,1362.5,1300.0,1300.0,1400.0,1450.0,1400.0,1300.0,1400.0,1400.0,1400.0,1325.0,1400.0,1400.0,1400.0,1475.0,1425.0,1400.0,1350.0,1375.0,1297.5,1272.5,1300.0,1387.5,1400.0,1425.0,1525.0,1300.0,1360.0,1525.0,1550.0,1600.0,1500.0,1500.0,1400.0
1090,Pearl City,HI,Urban Honolulu,Honolulu County,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2200.0,2250.0,2200.0,2100.0,2200.0,2200.0,2100.0,2200.0,2250.0,2250.0,2275.0,2247.5,2275.0,2200.0,2125.0,2347.5,2400.0,2400.0
1091,Calumet City,IL,Chicago-Naperville-Elgin,Cook County,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1200.0,1225.0,1225.0,1349.0,1300.0,1350.0,1350.0,1350.0,1350.0,1375.0,1300.0,1261.0,1261.0,1237.5,1300.0,1400.0,1300.0,1300.0,1350.0,1350.0,1350.0,1299.5,1325.0,1300.0,1295.0,1325.0,1250.0,1300.0,1344.5,1350.0,1375.0,1487.0,1450.0,1449.0,1450.0
1092,Rockwall,TX,Dallas-Fort Worth-Arlington,Rockwall County,1093,,,,,,,,,,,,,,,,,,,1450.0,1395.0,1495.0,1450.0,1450.0,1497.5,1595.0,1595.5,1512.5,1572.5,1595.0,1595.0,1596.0,1595.5,1595.0,1600.0,1625.0,1550.0,1595.0,1595.0,1595.0,1595.0,1595.0,1596.0,1595.0,1595.0,1550.0,1595.0,1550.0,1500.0,1495.0,1585.0,1585.0,1567.5,1600.0,1550.0,1595.0,1550.0,1700.0,1695.0,1695.0,1650.0,1600.0,1675.0,1650.0,1650.0,1695.0,1695.0,1750.0,1695.0,1699.5,1695.0,1675.0,1762.5,1762.5,1687.5,1685.0,1750.0,1797.5,1900.0,1795.0,1800.0,1810.0,1695.0,1892.5,1750.0,1790.0,1870.0,1850.0,1890.0,1800.0,1800.0,1850.0,1835.0,1850.0,1795.0,1795.0,1800.0,1800.0,1800.0,1795.0,1900.0,1850.0,1850.0,1825.0,1837.5,1750.0,1750.0,1750.0,1750.0,1800.0,1795.0,1750.0,1750.0,1770.0,1850.0,1895.0,1850.0,1875.0,1850.0,1825.0,1800.0
1093,Temple City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,2700.0,2700.0,2600.0,2575.0,2500.0,2500.0,2700.0,2600.0,2600.0,2500.0,2500.0,2647.5,2700.0,2600.0,2600.0,2600.0,2500.0,2685.0,2575.0,2600.0,2600.0,2625.0,2725.0,2775.0,2625.0,2700.0,2750.0,2650.0,2650.0,2700.0,2625.0,2575.0
1094,Cabot,AR,Little Rock-North Little Rock-Conway,Lonoke County,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5,1100.0,1100.0,1100.0,1200.0,1150.0,1125.0,1050.0,1097.5,1050.0,1100.0,1150.0,1200.0,1162.5,1050.0,1000.0,1100.0,1100.0,1100.0,1100.0,1112.5,1112.5,1150.0,1100.0,1100.0,1100.0,1095.0,1100.0,1050.0,1050.0,1050.0,975.0,1000.0,1100.0,1100.0,1100.0,1100.0,1050.0,1025.0,1050.0,1075.0,1100.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1037.5,1050.0,1000.0,1000.0,1000.0,1000.0,1050.0,987.5,975.0,1050.0,1000.0,1000.0,1050.0,1050.0,1000.0,1000.0,1050.0,1050.0,1062.5,1095.0,1172.5,1100.0,1112.5,1100.0,1150.0,1137.5,1075.0,1100.0,1112.5
1095,Torrington,CT,Torrington,Litchfield County,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1225.0,1250.0,1250.0,1250.0,1375.0,1312.5,1275.0,1325.0,1275.0,1262.5,1200.0,1225.0,1225.0,1300.0,1275.0,1275.0,1200.0,1150.0,1325.0,1275.0,1300.0,1275.0,1275.0,1250.0,1250.0,1325.0,1300.0,1282.5,1400.0,1400.0,1400.0,1325.0,1300.0,1350.0,1400.0,1400.0,1400.0
1096,La Vergne,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,1097,,,,,,,,,,,,,,,,,950.0,995.0,1025.0,995.0,950.0,975.0,950.0,937.5,925.0,895.0,950.0,995.0,950.0,950.0,950.0,962.5,950.0,997.5,975.0,995.0,975.0,995.0,995.0,995.0,995.0,1000.0,1000.0,950.0,995.0,1000.0,1000.0,1075.0,1062.5,1050.0,1075.0,1075.0,1085.0,1075.0,1100.0,1095.0,1150.0,1100.0,1147.5,1135.0,1125.0,1135.0,1195.0,1200.0,1230.0,1150.0,1225.0,1200.0,1100.0,1145.0,1200.0,1250.0,1250.0,1250.0,1295.0,1250.0,1295.0,1250.0,1259.0,1300.0,1250.0,1172.5,1272.5,1225.0,1350.0,1322.0,1325.0,1300.0,1300.0,1330.0,1370.0,1360.0,1382.5,1350.0,1400.0,1400.0,1400.0,1417.5,1432.5,1425.0,1435.0,1485.0,1475.0,1495.0,1498.0,1495.0,1445.0,1490.0,1445.0,1445.0,1467.5,1450.0,1467.5,1510.0,1545.5,1550.0,1512.5,1505.0,1532.5,1525.0
1097,Villa Rica,GA,Atlanta-Sandy Springs-Roswell,Carroll County,1098,,,,,,,,,,,,,,,950.0,1012.5,1000.0,1095.0,1082.5,1000.0,975.0,950.0,975.0,1050.0,1050.0,1000.0,1000.0,995.0,1000.0,1000.0,1000.0,1050.0,1050.0,1050.0,1000.0,1000.0,997.5,950.0,950.0,950.0,982.5,999.5,975.0,990.0,1000.0,1075.0,1053.0,1000.0,1000.0,1000.0,1000.0,1022.5,1050.0,1075.0,1100.0,1053.0,1073.0,1100.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1056.0,1050.0,1022.5,1080.0,1077.5,1050.0,1075.0,1100.0,1100.0,1067.0,1053.0,1075.5,1100.0,1075.5,1100.0,1150.0,1100.0,1145.0,1078.0,1078.0,1056.0,1155.5,1150.0,1147.5,1100.0,1210.0,1200.0,1165.0,1135.0,1150.0,1125.0,1195.0,1150.0,1100.0,1125.0,1175.0,1230.0,1242.5,1250.0,1235.0,1250.0,1247.0,1247.5,1245.0,1264.0,1200.0,1175.0,1197.5,1245.0,1304.5,1399.0,1375.0,1400.0,1375.0,1385.0,1395.0
1098,Reisterstown,MD,Baltimore-Columbia-Towson,Baltimore County,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.0,1775.0,1800.0,1795.0,1780.0,1785.0,1505.0,1670.0,1750.0,1650.0,1750.0,1627.5,1792.5,1800.0,1750.0,1700.0,1694.5,1600.0,1700.0,1700.0,1700.0,1800.0,1800.0,1800.0,1785.0,1725.0,1750.0,1675.0,1700.0,1700.0
1099,Bettendorf,IA,Davenport-Moline-Rock Island,Scott County,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1500.0,1400.0,1387.5,1387.5,1350.0,1400.0,1325.0,1262.5,1337.5,1400.0,1350.0,1300.0,1350.0,1425.0,1450.0,1500.0,1575.0,1500.0,1425.0,1400.0,1350.0,1422.5,1400.0,1400.0,1425.0,1500.0,1500.0,1450.0,1450.0,1425.0,1495.0,1425.0,1397.5,1372.5
1100,Mableton,GA,Atlanta-Sandy Springs-Roswell,Cobb County,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.0,1400.0,1472.5,1460.0,1600.0,1522.5,1395.0,1350.0,1347.5,1300.0,1349.0,1350.0,1275.0,1265.0,1277.5,1350.0,1485.0,1445.0,1397.5,1450.0,1450.0,1450.0,1525.0,1525.0,1400.0,1495.0,1500.0,1495.0,1450.0,1550.0,1555.0,1522.5,1500.0,1472.5,1500.0
1101,Greenville,TX,Dallas-Fort Worth-Arlington,Hunt County,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1100.0,1000.0,975.0,1150.0,1150.0,1150.0,1250.0,1150.0,1197.5,1150.0,1300.0,1250.0,1250.0,1285.0,1250.0
1102,Los Gatos,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4447.5,4500.0,4500.0,4500.0,4895.0,4450.0,4475.0,4100.0,4500.0,4700.0,4900.0,4900.0,4300.0,4650.0,4800.0,4322.5
1103,Royal Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1805.0,1800.0,1800.0,1817.5,1850.0,1850.0,1850.0,1850.0,1950.0,1962.5,1900.0,1950.0,1900.0,1895.0,1885.0,1812.5,1850.0,1800.0,1850.0,1850.0,1865.0,1800.0,1850.0,1825.0,1800.0,1850.0,1842.5,1900.0,1950.0,1950.0,1950.0,1822.0,2000.0,1800.0,1845.0,1900.0,1925.0,2000.0,2000.0,2045.0,2039.0,1950.0,1962.5,1900.0,1997.5,1997.5,2000.0,2000.0,1995.0,1987.5,1950.0,1900.0,1900.0,1920.0,1850.0,1925.0,2000.0,1950.0,1925.0,1950.0,1950.0,1950.0,1950.0,1900.0,2045.0,2085.0,2136.5,2075.0,2000.0,2072.5,2150.0,2149.5,2125.0,2150.0,2150.0,2119.0
1104,Glastonbury,CT,Hartford-West Hartford-East Hartford,Hartford County,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,1950.0,1900.0,1875.0,1900.0,2100.0,1987.5,2050.0,2100.0,2125.0,1900.0,1975.0,2100.0,2137.5,2100.0,2100.0,1972.5,1995.0,1900.0,1900.0,1895.0,1900.0,2000.0,1987.5,1995.0,2100.0,2175.0,2000.0,2100.0,1950.0
1105,Lorton,VA,Washington-Arlington-Alexandria,Fairfax County,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.0,2375.0,2400.0,2450.0,2400.0,2400.0,2325.0,2300.0,2250.0,2225.0,2200.0,2100.0,2200.0,2200.0,2200.0,2350.0,2450.0,2474.5,2400.0,2400.0,2400.0,2400.0,2425.0,2400.0,2400.0,2495.0,2500.0,2572.5,2599.0,2500.0,2500.0,2550.0,2500.0,2399.0,2400.0
1106,Upper Arlington,OH,Columbus,Franklin County,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.0,1700.0,1595.0,1700.0,1650.0,1600.0,1550.0,1575.0,1562.5,1500.0,1650.0,1499.0,1650.0,1800.0,1675.0,1475.0,1445.0,1397.5
1107,Pleasant Hill,CA,San Francisco-Oakland-Hayward,Contra Costa County,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,2500.0,2747.5,3000.0,2895.0,2900.0,2995.0,3000.0,3000.0,2800.0,2897.5,3000.0,3000.0,2995.0,3000.0,2800.0,2875.0,2875.0,2995.0,3185.0,3225.0,3250.0,3200.0,3100.0,3200.0,3300.0,3000.0,3050.0,2950.0,2872.5,3000.0,3047.5,3100.0,3200.0,3195.0,3100.0,3150.0,3200.0
1108,Oak Harbor,WA,Oak Harbor,Island County,1109,,,,,,,,,,,,,,,,,,,,,1075.0,1025.0,995.0,1035.0,962.5,975.0,1000.0,950.0,1037.5,1125.0,1175.0,1150.0,1175.0,1200.0,1200.0,1200.0,1200.0,1187.0,1179.0,1150.0,1150.0,1173.0,1300.0,1300.0,1250.0,1200.0,1195.0,1195.0,1200.0,1200.0,1195.0,1185.0,1300.0,1325.0,1350.0,1307.5,1300.0,1262.5,1300.0,1350.0,1300.0,1250.0,1300.0,1400.0,1412.5,1382.5,1365.0,1425.0,1357.5,1400.0,1400.0,1400.0,1357.5,1275.0,1300.0,1200.0,1370.0,1550.0,1550.0,1382.5,1550.0,1550.0,1562.5,1450.0,1550.0,1500.0,1550.0,1562.5,1650.0,1600.0,1600.0,1650.0,1600.0,1600.0,1700.0,1600.0,1600.0,1700.0,1675.0,1600.0,1700.0,1800.0,1650.0,1600.0,1687.5,1700.0,1650.0,1662.5,1700.0,1695.0,1737.5,1672.5,1600.0,1550.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0
1109,Gurnee,IL,Chicago-Naperville-Elgin,Lake County,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5,1625.0,1612.5,1525.0,1500.0,1500.0,1700.0,1795.0,1672.5,1600.0,1597.5,1650.0,1825.0,1625.0,1750.0,1750.0,1700.0,1650.0,1775.0,1800.0,1750.0,1582.5,1450.0,1495.0,1550.0,1600.0,1690.0,1780.0,1697.5,1750.0,1775.0,1775.0,1900.0,1770.0,1745.0
1110,Mount Vernon,VA,Washington-Arlington-Alexandria,Fairfax County,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.0,2400.0,2474.5,2472.5,2397.5,2300.0,2200.0,2100.0,2100.0,2100.0,2000.0,2100.0,2100.0,2100.0,2200.0,2400.0,2400.0,2300.0,2400.0,2300.0,2325.0,2400.0,2450.0,2200.0,2150.0,2490.0,2800.0,2600.0,2500.0,2300.0,2325.0,2400.0,2350.0,2600.0
1111,Leander,TX,Austin-Round Rock,Williamson County,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5,1295.0,1277.5,1395.0,1299.0,1300.0,1297.5,1295.0,1250.0,1280.0,1375.0,1422.5,1397.5,1447.5,1372.5,1437.5,1395.0,1350.0,1395.0,1395.0,1397.0,1385.0,1395.0,1375.0,1375.0,1395.0,1450.0,1412.5,1395.0,1450.0,1450.0,1450.0,1395.0,1425.0,1412.5,1425.0,1495.0,1495.0,1550.0,1585.0,1500.0,1535.0,1495.0,1550.0,1515.0,1495.0,1500.0,1575.0,1600.0,1650.0,1495.0,1595.0,1600.0,1572.5,1550.0,1550.0,1495.0,1500.0,1547.5,1599.5,1600.0,1600.0,1695.0,1650.0,1650.0,1600.0,1625.0,1650.0,1675.0,1680.0,1650.0,1650.0,1650.0,1650.0,1700.0,1697.5,1750.0,1700.0,1695.0,1662.5,1750.0,1750.0,1725.0,1725.0,1795.0,1800.0,1800.0,1795.0,1750.0,1747.5,1750.0,1795.0,1750.0,1750.0
1112,Manhattan Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0,6725.0,7100.0,6750.0,7495.0,7875.0,7469.5,7000.0,6947.5,7500.0,7250.0,6725.0,6000.0,6500.0,7400.0,7900.0,7950.0,7625.0,6800.0,7000.0,6700.0,6925.0,7500.0
1113,Watertown,MA,Boston-Cambridge-Newton,Middlesex County,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.0,3450.0,3450.0,3375.0,3000.0,2650.0,2600.0,2400.0,2400.0,2400.0,2400.0,2275.0
1114,Severn,MD,Baltimore-Columbia-Towson,Anne Arundel County,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2100.0,2100.0,2250.0,2200.0,2250.0,2150.0,2147.5,2100.0,2100.0,2100.0,2055.0,2000.0,2030.0,2005.0,2095.0,2100.0,2195.0,2195.0,2300.0,2300.0,2372.5,2300.0,2200.0,2150.0,2147.5,2010.0,2195.0,2195.0,2195.0,2350.0,2325.0,2300.0,2300.0,2200.0,2100.0
1115,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.5,1400.0,1404.5,1482.0,1425.0,1424.5,1499.0,1470.0,1450.0,1422.0,1449.0,1500.0,1395.0,1472.0,1474.5,1725.0,1625.0,1495.0,1470.0,1480.0,1462.5,1449.5,1475.0,1550.0,1595.0,1505.0,1500.0,1552.5,1650.0,1587.5,1500.0,1470.0,1490.0,1600.0,1562.5,1600.0
1116,Dana Point,CA,Los Angeles-Long Beach-Anaheim,Orange County,1117,,,,3750.0,3800.0,4050.0,4100.0,3997.5,3800.0,4000.0,4100.0,3947.5,3800.0,3600.0,3500.0,3575.0,4050.0,4100.0,4000.0,3500.0,3500.0,3595.0,3500.0,3575.0,3572.5,3750.0,3500.0,4000.0,4200.0,3950.0,3975.0,3700.0,3500.0,3500.0,3500.0,3525.0,3525.0,3700.0,3800.0,3800.0,4175.0,3995.0,4500.0,4450.0,3650.0,3800.0,3695.0,3650.0,3775.0,3900.0,3650.0,3600.0,3697.5,3950.0,4100.0,4500.0,4000.0,3995.0,3995.0,4000.0,3800.0,3950.0,4100.0,4500.0,4500.0,4500.0,4500.0,4250.0,4200.0,4395.0,4172.5,4095.0,4200.0,4000.0,4250.0,3900.0,4000.0,4400.0,4195.0,3700.0,3700.0,3647.5,3950.0,3500.0,3695.0,4000.0,4200.0,4395.0,4487.5,4475.0,4395.0,4437.5,4400.0,4200.0,4125.0,4200.0,4175.0,4100.0,4350.0,4500.0,4725.0,4997.5,4750.0,4700.0,4500.0,4500.0,4700.0,4900.0,4725.0,4500.0,4500.0,4900.0,4500.0,4500.0,4500.0,4725.0,4575.0,4500.0,4625.0,4825.0
1117,Ridgecrest,CA,Bakersfield,Kern County,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1350.0,1387.5,1375.0,1300.0,1262.5,1250.0,1250.0,1300.0,1290.0,1350.0,1350.0,1300.0,1300.0,1300.0,1300.0,1325.0,1400.0,1347.5,1300.0,1372.5,1350.0,1300.0,1450.0,1350.0,1217.0,1250.0,1300.0,1300.0,1397.5,1450.0,1400.0
1118,Flowery Branch,GA,Gainesville,Hall County,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0,1389.0,1450.0,1449.0,1425.0,1395.0,1397.5,1447.5,1388.0,1400.0,1597.5,1650.0,1795.0,1675.0,1560.0,1550.0,1505.0,1497.0,1500.0,1500.0,1500.0,1450.0,1500.0,1595.0,1595.0,1600.0,1575.0,1550.0,1525.0,1695.0,1662.5,1650.0
