,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
1253,Richmond West,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1254,,,,,,,,,,,,,,1600.0,1600.0,1700.0,1700.0,1775.0,1850.0,1850.0,1950.0,1850.0,1850.0,1700.0,1700.0,1650.0,1650.0,1600.0,1725.0,1687.5,1750.0,1800.0,2000.0,1975.0,1800.0,1800.0,1900.0,1900.0,1850.0,1900.0,1950.0,2099.5,2000.0,2000.0,2000.0,1997.5,1950.0,1900.0,1900.0,1850.0,1850.0,1875.0,1925.0,1900.0,1895.0,1950.0,1950.0,1950.0,1900.0,1900.0,1850.0,1900.0,1850.0,1900.0,1887.5,1950.0,1900.0,2000.0,1995.0,1997.5,1950.0,1975.0,1950.0,1950.0,1999.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1959.5,2000.0,2000.0,1999.0,2000.0,2000.0,2000.0,2000.0,2095.0,2100.0,2100.0,2200.0,2199.0,2165.0,2145.0,2150.0,2080.0,2100.0,2130.0,2100.0,2172.5,2100.0,2075.0,2100.0,2080.0,2052.5,2120.0,2110.0,2100.0,2112.5,2125.0,2150.0,2079.0,2200.0,2200.0,2047.5,2025.0
1254,Neptune Township,NJ,New York-Newark-Jersey City,Monmouth County,1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.0,2175.0,2200.0,2275.0,2200.0,2200.0,2125.0,1900.0,2100.0,2200.0,2200.0,2300.0,2500.0,2500.0,2500.0,2400.0,2400.0,2400.0,2100.0,2150.0,2200.0,2300.0,2500.0,2500.0,2475.0,2500.0,2500.0,2475.0,2395.0,2347.5,1925.0,2000.0,2000.0,2200.0,2200.0
1255,University Place,WA,Seattle-Tacoma-Bellevue,Pierce County,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.0,2000.0,2122.5,1995.0,2047.5,1997.5,2045.0,1925.0,1950.0,1850.0,1995.0,1697.5,1712.5,2000.0,1875.0,2100.0,2200.0,2187.5,2122.5,2095.0
1256,La Porte,TX,Houston-The Woodlands-Sugar Land,Harris County,1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.0,1537.5,1495.0,1497.5,1495.0,1495.0,1500.0,1500.0,1495.0,1450.0,1499.0,1500.0,1495.0,1572.5,1500.0,1500.0,1535.0,1495.0,1495.0,1495.0
1257,Peachtree City,GA,Atlanta-Sandy Springs-Roswell,Fayette County,1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1525.0,1622.5,1550.0,1500.0,1600.0,1650.0,1672.5,1625.0,1600.0,1500.0,1525.0,1625.0,1697.5,1650.0,1550.0,1550.0,1550.0,1550.0,1572.5,1600.0,1610.0,1700.0,1600.0,1625.0,1597.5,1600.0,1650.0,1737.5,1550.0,1500.0,1497.5,1600.0,1575.0,1500.0,1595.0,1650.0,1743.5,1800.0,1700.0,1795.0,1795.0,1624.5,1700.0,1675.0,1600.0,1675.0,1750.0,1775.0,1737.5,1850.0,1849.0,1837.0,1700.0,1650.0,1716.5,1795.0,1785.0,1824.5,1797.5,1745.0,1700.0,1700.0,1775.0,1822.5,1950.0,1849.5,1752.0,1762.5,1771.5,1824.5,1795.0,1849.0,1849.5,1849.0,1900.0,1900.0,2000.0
1258,Saratoga,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,5500.0,5597.5,5500.0,5395.0,5290.0,5500.0,5500.0,5825.0,5750.0,5675.0,5300.0,5300.0,5300.0,4995.0,5700.0,5500.0,5275.0,5250.0,5495.0,5495.0,4625.0,5288.0,5595.0,5750.0,5750.0,5500.0,5000.0,4950.0,5597.5,5595.0
1259,Hope Mills,NC,Fayetteville,Cumberland County,1260,,,,,,,,,,,,,,,1072.5,1100.0,1150.0,1100.0,1062.5,1100.0,1100.0,1100.0,1095.0,1050.0,1062.5,1050.0,1075.0,1050.0,997.5,1050.0,1050.0,1025.0,1100.0,1050.0,1050.0,1050.0,1025.0,1000.0,1050.0,1100.0,1095.0,1100.0,1050.0,1050.0,1050.0,1012.5,1050.0,1000.0,1000.0,1000.0,1000.0,1000.0,1100.0,1095.0,1085.0,1000.0,1000.0,1000.0,995.0,995.0,995.0,995.0,1000.0,1050.0,1050.0,1000.0,995.0,1050.0,1050.0,1050.0,1000.0,1000.0,1000.0,995.0,995.0,1050.0,1050.0,1095.0,997.5,995.0,1025.0,1000.0,995.0,1100.0,1050.0,1050.0,1050.0,1100.0,1050.0,1050.0,1050.0,1000.0,1000.0,1000.0,1000.0,1050.0,1050.0,1000.0,1085.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1050.0,1050.0,1075.0,1100.0,1050.0,1050.0,1100.0,1175.0,1162.5,1050.0,1012.5,1100.0,995.0,1100.0,1100.0
1260,Winchester,CA,Riverside-San Bernardino-Ontario,Riverside County,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,1925.0,1910.0,1985.0,1850.0,2100.0,2125.0,2195.0,2100.0,2040.0,2169.5,2150.0,2150.0,2025.0,2000.0,2100.0,2100.0,2100.0,2150.0,2295.0,2272.5,2197.5,2169.5,2197.5,2144.5,2100.0,2100.0,2189.0,2197.5,2100.0,2150.0,2100.0,2387.0,2300.0,2295.0,2295.0,2300.0,2295.0,2195.0,2200.0
1261,Rolla,MO,Rolla,Phelps County,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,750.0,750.0,750.0,750.0,750.0,772.5,797.5,762.5,750.0,750.0,750.0,750.0,725.0,750.0,650.0,695.0,700.0,737.5,750.0,800.0,800.0,750.0,775.0,760.0,777.5,775.0,795.0,777.5,750.0,795.0,775.0,725.0,725.0
1262,Princeton,NJ,Trenton,Mercer County,1263,,,,,,,,,,,,,3025.0,2875.0,2650.0,2800.0,2550.0,3000.0,2700.0,2850.0,3000.0,2887.5,2595.0,2745.0,2875.0,2912.5,2950.0,3000.0,2700.0,2597.5,2600.0,2700.0,2800.0,2800.0,2800.0,2800.0,2850.0,2775.0,2597.5,2500.0,2650.0,2650.0,2900.0,2750.0,3000.0,3050.0,3100.0,2800.0,2925.0,2800.0,2788.0,2725.0,2750.0,2800.0,2775.0,2800.0,2800.0,2800.0,2800.0,2850.0,2900.0,3000.0,2975.0,2800.0,2625.0,2700.0,2875.0,3000.0,2950.0,2800.0,2925.0,3000.0,2800.0,2975.0,2950.0,2725.0,2675.0,2950.0,2925.0,2700.0,2950.0,3300.0,3100.0,2700.0,2800.0,2800.0,2850.0,2850.0,2950.0,2950.0,2950.0,2995.0,3050.0,2950.0,2900.0,2950.0,2975.0,3000.0,3200.0,3000.0,3000.0,2950.0,3000.0,3100.0,3050.0,2975.0,3000.0,3000.0,3000.0,3100.0,3000.0,3300.0,3100.0,3100.0,3025.0,3000.0,2997.5,3000.0,3275.0,3000.0
1263,Camas,WA,Portland-Vancouver-Hillsboro,Clark County,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.5,1997.5,2295.0,2295.0,2200.0,2272.5,2172.5,2195.0,2150.0,2150.0,2195.0,2195.0,2195.0,2195.0,2395.0,2272.5,2345.0,2197.5,2199.0,2200.0,2100.0,2025.0,2098.0,1900.0,1975.0,2195.0,2321.5,2000.0,2195.0,2250.0,2197.5,2250.0,2295.0,2295.0
1264,Midvale,UT,Salt Lake City,Salt Lake County,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,1597.5,1595.0,1470.0,1599.0,1595.0,1585.0,1585.0,1495.0,1495.0,1572.5,1595.0,1499.0,1575.0
1265,Naugatuck,CT,New Haven-Milford,New Haven County,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1350.0,1300.0,1225.0,1200.0,1200.0,1200.0,1250.0,1300.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1200.0,1300.0,1350.0,1387.5,1295.0,1250.0,1220.0,1250.0,1225.0,1250.0,1275.0,1300.0,1250.0,1212.5,1300.0,1350.0,1350.0,1350.0,1300.0
1266,Poinciana,FL,Lakeland-Winter Haven,Polk County,1267,,,,,,,,,,,,,877.5,850.0,850.0,842.5,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,875.0,875.0,880.0,895.0,875.0,895.0,895.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,925.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,947.5,950.0,950.0,1000.0,995.0,975.0,950.0,975.0,995.0,975.0,995.0,995.0,995.0,1000.0,1000.0,1050.0,1050.0,1050.0,1095.0,1050.0,1025.0,1050.0,1050.0,1050.0,1050.0,1097.5,1095.0,1022.5,1150.0,1100.0,1100.0,1100.0,1100.0,1150.0,1100.0,1115.0,1150.0,1199.0,1200.0,1195.0,1250.0,1205.0,1200.0,1200.0,1250.0,1250.0,1200.0,1250.0,1250.0,1274.0,1295.0,1300.0,1300.0,1300.0,1300.0,1338.0,1300.0,1345.0,1300.0,1315.0,1306.5,1300.0,1345.0,1350.0,1350.0,1395.0,1395.0,1395.0,1395.0,1390.0,1400.0
1267,Security-Widefield,CO,Colorado Springs,El Paso County,1268,,,,,,,,,,,,,,,,,1150.0,1150.0,1200.0,1200.0,1200.0,1150.0,1150.0,1195.0,1150.0,1150.0,1150.0,1250.0,1200.0,1250.0,1200.0,1195.0,1195.0,1195.0,1100.0,1100.0,1175.0,1150.0,1195.0,1195.0,1200.0,1200.0,1200.0,1195.0,1195.0,1195.0,1200.0,1195.0,1195.0,1195.0,1150.0,1195.0,1195.0,1250.0,1195.0,1250.0,1195.0,1197.5,1225.0,1225.0,1250.0,1250.0,1250.0,1250.0,1245.0,1300.0,1325.0,1297.5,1275.0,1225.0,1272.5,1295.0,1325.0,1285.0,1195.0,1210.0,1297.5,1297.5,1312.5,1250.0,1225.0,1295.0,1300.0,1275.0,1325.0,1295.0,1367.5,1350.0,1395.0,1450.0,1450.0,1395.0,1440.0,1407.5,1412.5,1425.0,1400.0,1442.5,1395.0,1450.0,1512.5,1495.0,1512.5,1500.0,1495.0,1495.0,1497.5,1500.0,1495.0,1500.0,1550.0,1547.5,1550.0,1595.0,1595.0,1550.0,1500.0,1500.0,1525.0,1590.0
1268,Willingboro Township,NJ,Philadelphia-Camden-Wilmington,Burlington County,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,1585.0,1549.5,1595.0,1550.0,1550.0,1595.0,1597.5,1597.5,1595.0,1600.0,1600.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1625.0,1625.0,1625.0,1600.0,1600.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
1269,Maple Valley,WA,Seattle-Tacoma-Bellevue,King County,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,2125.0,2197.5,2300.0,2325.0,2350.0,2300.0,2295.0,2250.0,2200.0,2200.0,2200.0,2200.0,2200.0,2385.0,2390.0,2395.0,2295.0,2295.0,2272.5,2300.0,2245.0,2297.0,2347.5,2397.5,2395.0,2397.5,2495.0,2395.0,2295.0,2295.0,2262.5,2300.0,2300.0,2390.0
1270,Alabaster,AL,Birmingham-Hoover,Shelby County,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.0,1250.0,1250.0,1225.0,1280.0,1300.0,1305.0,1250.0,1250.0,1295.0,1299.0,1297.0,1300.0,1300.0,1300.0,1295.0,1250.0,1295.0,1250.0,1250.0,1250.0,1275.0,1287.0,1325.0,1376.0,1375.0,1345.0,1362.5,1375.0,1325.0
1271,Burlingame,CA,San Francisco-Oakland-Hayward,San Mateo County,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,4700.0,4500.0,4225.0,4272.5,4500.0,4147.5,4247.5,4147.5,4100.0,4000.0,4172.5,4390.0,4500.0,4475.0,4275.0,4200.0,4272.5,4200.0,4250.0,4500.0,4400.0,4650.0,5075.0,5200.0,4925.0,4900.0,5000.0,4900.0,4825.0,4750.0
1272,Parkville,MD,Baltimore-Columbia-Towson,Baltimore County,1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1472.5,1500.0,1500.0,1575.0,1512.5,1595.0,1650.0,1600.0,1550.0,1525.0,1558.0,1580.5,1600.0,1650.0,1600.0,1495.0,1500.0,1499.5,1500.0,1599.5,1599.0,1550.0,1560.0,1500.0,1575.0,1600.0,1550.0,1574.5,1550.0,1625.0,1650.0,1600.0,1600.0,1550.0,1650.0,1675.0
1273,Montgomery Village,MD,Washington-Arlington-Alexandria,Montgomery County,1274,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1550.0,1512.5,1550.0,1594.5,1595.0,1625.0,1650.0,1525.0,1495.0,1550.0,1572.5,1572.5,1597.5,1500.0,1497.5,1600.0,1597.5,1600.0,1600.0,1595.0,1600.0,1612.5,1600.0,1600.0,1590.0,1572.5,1595.0,1600.0,1600.0,1600.0,1600.0,1650.0,1625.0,1600.0,1600.0,1600.0,1597.5,1672.5,1695.0,1695.0,1612.5,1575.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1650.0,1650.0,1650.0,1675.0,1675.0,1675.0,1630.0,1650.0,1750.0,1697.5,1612.5,1600.0,1695.0,1600.0,1600.0,1550.0,1600.0,1662.5,1600.0,1600.0,1625.0,1690.0,1625.0,1600.0,1600.0,1599.0,1612.5,1650.0,1699.0,1650.0,1672.5,1675.0,1697.5,1695.0,1650.0,1650.0,1659.0,1650.0,1699.0,1685.0,1697.5,1697.5,1695.0,1672.5,1650.0,1700.0,1700.0,1700.0,1710.0,1725.0
1274,Edwardsville,IL,St. Louis,Madison County,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1200.0,1150.0,1155.0,1200.0,1225.0,1100.0,1100.0,1100.0,1200.0,1250.0,1287.5,1300.0,1250.0,1250.0,1175.0,1200.0,1200.0,1200.0,1200.0
1275,Carpentersville,IL,Chicago-Naperville-Elgin,Kane County,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.5,1350.0,1375.0,1400.0,1425.0,1439.0,1485.0,1450.0,1400.0,1400.0,1395.0,1400.0,1397.5,1395.0,1395.0,1450.0,1485.0,1485.0,1425.0,1375.0,1395.0,1362.5,1375.0,1462.5,1435.0,1450.0,1497.5,1500.0,1412.5,1412.5,1475.0,1497.5,1450.0,1450.0,1400.0,1454.5
1276,Westfield,IN,Indianapolis-Carmel-Anderson,Hamilton County,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.0,1472.5,1500.0,1450.0,1450.0,1515.0,1495.0,1475.0,1495.0,1450.0,1395.0,1400.0,1350.0,1450.0,1500.0,1567.5,1525.0,1550.0,1495.0,1537.5,1540.0,1500.0,1485.0,1499.0,1522.5,1500.0,1525.0,1485.0,1560.0,1650.0,1600.0,1550.0,1587.5,1675.0,1650.0,1602.5
1277,Galloway Township,NJ,Atlantic City-Hammonton,Atlantic County,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1200.0,1225.0,1225.0,1200.0,1200.0,1250.0,1250.0,1250.0,1200.0,1200.0,1250.0,1250.0,1200.0,1200.0,1295.0,1200.0,1200.0,1200.0,1300.0,1300.0,1295.0,1250.0,1200.0,1250.0,1295.0,1300.0,1300.0,1300.0,1295.0,1250.0,1295.0,1200.0,1200.0,1200.0
1278,Cibolo,TX,San Antonio-New Braunfels,Guadalupe County,1279,,,,,,,,,,,,,,,1272.5,1295.0,1395.0,1350.0,1350.0,1350.0,1350.0,1367.5,1400.0,1350.0,1350.0,1350.0,1395.0,1400.0,1485.0,1495.0,1450.0,1400.0,1400.0,1395.0,1400.0,1400.0,1395.0,1395.0,1395.0,1450.0,1450.0,1472.5,1450.0,1450.0,1425.0,1400.0,1450.0,1400.0,1450.0,1450.0,1450.0,1450.0,1500.0,1500.0,1495.0,1485.0,1450.0,1495.0,1475.0,1450.0,1500.0,1525.0,1550.0,1525.0,1550.0,1500.0,1535.0,1550.0,1495.0,1495.0,1495.0,1500.0,1500.0,1500.0,1550.0,1500.0,1545.0,1600.0,1595.0,1550.0,1550.0,1550.0,1600.0,1500.0,1500.0,1512.5,1575.0,1545.0,1625.0,1600.0,1595.0,1595.0,1550.0,1550.0,1525.0,1500.0,1525.0,1500.0,1572.5,1572.5,1595.0,1600.0,1622.5,1600.0,1595.0,1575.0,1575.0,1550.0,1550.0,1575.0,1595.0,1650.0,1695.0,1700.0,1650.0,1600.0,1600.0,1600.0,1625.0,1600.0
1279,Terrell,TX,Dallas-Fort Worth-Arlington,Kaufman County,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1150.0,1150.0,1250.0,1222.5,1195.0,1195.0,1100.0,1222.5,1125.0,1037.5,1050.0,1072.5,1250.0,1367.5,1200.0,1250.0,1350.0,1295.0,1150.0
1280,Leesburg,FL,Orlando-Kissimmee-Sanford,Lake County,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,1100.0,1000.0,1000.0,1000.0,1050.0,1112.5,1137.5,1200.0,1200.0,1190.0,1150.0,1125.0,1049.0,1100.0,1125.0,1100.0,1199.0,1199.5,1199.0,1179.0,1110.0,1200.0,1050.0,1050.0,1100.0,1125.0,1200.0,1200.0,1200.0,1150.0,1150.0,1275.0,1295.0,1287.5,1200.0,1200.0,1200.0,1250.0,1350.0,1389.5
1281,Porter,TX,Houston-The Woodlands-Sugar Land,Montgomery County,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1600.0,1800.0,1700.0,1662.5,1672.5,1700.0,1700.0,1750.0,1700.0,1695.0,1850.0,1795.0,1725.0,1800.0,1695.0,1725.0,1725.0,1725.0,1725.0,1600.0
1282,Monterey,CA,Salinas,Monterey County,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2350.0,2695.0,2695.0,2750.0,2975.0,2800.0,2725.0,2750.0,2762.5,2700.0,2647.5,2800.0,2800.0,2537.5,2700.0,2695.0,2685.0,2695.0,2775.0,2750.0,2800.0,2795.0,2650.0,2697.5,2900.0,2800.0,2900.0,3000.0,3000.0,3000.0,2997.5,2850.0,2695.0,2600.0
1283,Abingdon,MD,Baltimore-Columbia-Towson,Harford County,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1500.0,1472.5,1500.0,1550.0,1475.0,1425.0,1450.0,1495.0,1450.0,1450.0,1450.0,1495.0,1500.0,1500.0,1550.0,1600.0,1650.0,1650.0,1600.0,1572.5,1500.0,1550.0,1500.0,1600.0,1575.0,1600.0,1572.5,1512.5,1600.0,1572.5,1595.0,1600.0,1600.0,1550.0,1600.0,1597.5,1550.0,1512.5,1585.0,1595.0,1537.5,1550.0,1450.0,1500.0,1487.5,1492.5,1500.0,1500.0,1600.0,1600.0,1675.0,1650.0,1649.0,1575.0,1597.0,1550.0,1500.0,1525.0,1550.0,1575.0,1550.0,1550.0,1550.0,1572.5,1600.0,1599.5,1600.0,1600.0,1562.5,1550.0,1600.0,1650.0,1612.5,1699.5,1650.0,1682.5,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0
1284,Millcreek,UT,Salt Lake City,Salt Lake County,1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.0,1420.0,1395.0,1395.0,1350.0,1375.0,1350.0,1325.0,1400.0,1500.0,1600.0,1600.0,1495.0,1500.0,1700.0,1695.0,1650.0,1497.5,1600.0,1550.0,1424.5,1572.5,1600.0,1750.0,1547.5,1550.0,1550.0,1512.5,1660.0,1650.0,1650.0
1285,Benton,AR,Little Rock-North Little Rock-Conway,Saline County,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,1100.0,1100.0,1050.0,1082.5,1100.0,1235.0,1100.0,1195.0,1250.0,1100.0,1100.0,1100.0,1082.5,1000.0,1100.0,1100.0,1100.0,1137.5,1200.0,1100.0,1172.5,1125.0,1135.0,1100.0,1095.0
1286,Wheat Ridge,CO,Denver-Aurora-Lakewood,Jefferson County,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1700.0,1695.0,1600.0,1725.0,1600.0,1600.0,1650.0,1672.5,1725.0,1775.0,1847.5,1795.0,1800.0,1800.0,1697.5,1950.0,1987.5,1875.0,2000.0,1850.0,1700.0,1650.0,1650.0,1772.5,1675.0,1800.0,1850.0,1800.0,1892.5,2000.0,1925.0,1995.0,1750.0,1650.0,1697.5
1287,Greater Upper Marlboro,MD,Washington-Arlington-Alexandria,Prince Georges County,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,1850.0,1800.0,1800.0,1860.0,1800.0,1825.0,1850.0,1925.0,1997.5,2000.0,2000.0,1972.5,1800.0,1950.0,1950.0,2150.0,1950.0,2275.0,2200.0,2000.0,1950.0,2200.0,1950.0,1934.5,1975.0,1950.0,1950.0,1990.0,1995.0,1962.5,2000.0,2225.0,2090.0,1912.5,1900.0
1288,Ladson,SC,Charleston-North Charleston,Berkeley County,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1197.5,1295.0,1200.0,1200.0,1300.0,1350.0,1350.0,1300.0,1362.5,1375.0,1300.0,1350.0,1350.0,1300.0,1392.5,1350.0,1425.0,1350.0,1400.0,1375.0,1375.0,1350.0,1395.0,1360.0,1395.0,1400.0,1472.5,1450.0,1500.0,1400.0,1450.0,1350.0,1400.0,1350.0,1412.5,1450.0,1475.0
1289,Ocean Springs,MS,Gulfport-Biloxi-Pascagoula,Jackson County,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,1200.0,1150.0,1050.0,1100.0,1162.5,1200.0,1200.0,1250.0,1200.0,1150.0,1200.0,1150.0,1200.0,1200.0,1200.0,1150.0,1150.0,1200.0,1200.0,1200.0,1200.0,1250.0,1325.0,1400.0,1200.0,1225.0,1197.5,1200.0,1250.0,1250.0,1250.0,1295.0,1250.0,1300.0,1250.0,1200.0,1250.0,1297.5
1290,Laguna Hills,CA,Los Angeles-Long Beach-Anaheim,Orange County,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2600.0,2300.0,2300.0,2300.0,2197.5,2300.0,2245.0,2300.0,2375.0,2200.0,2300.0,2395.0,2300.0,2300.0,2450.0,2525.0,2900.0,2900.0,2600.0,2400.0,2400.0,2295.0,2297.5,2400.0,2695.0,2600.0,2450.0,2400.0,2325.0,2295.0,2500.0,2850.0,2980.0,2850.0,2800.0,2850.0,2650.0,2422.5,2675.0,2915.0,3100.0,2850.0,2625.0,2950.0,2750.0,2850.0,2990.0,2980.0,2900.0,2980.0,2695.0,2800.0,2695.0,2600.0,2800.0,2575.0,2825.0,2800.0,2800.0,2900.0,2987.5,2965.0,2850.0,2900.0,2900.0
